Station,Station Name,Country,Watershed-Area,Latitude,Longitude,YR-MaxFlow-2015,Specific-YR-MaxFlow-2015,GM-MaxFlow-2015,Specific-GM-MaxFlow-2015,NGM-MaxFlow-2015,Specific-NGM-MaxFlow-2015,YR-MinFlow-2015,Specific-YR-MinFlow-2015,GM-MinFlow-2015,Specific-GM-MinFlow-2015,NGM-MinFlow-2015,Specific-NGM-MinFlow-2015,YR-MedianFlow-2015,Specific-YR-MedianFlow-2015,GM-MedianFlow-2015,Specific-GM-MedianFlow-2015,NGM-MedianFlow-2015,Specific-NGM-MedianFlow-2015,YR-Q95Flow-2015,Specific-YR-Q95-2015,GM-Q95Flow-2015,Specific-GM-Q95-2015,NGM-Q95Flow-2015,Specific-NGM-Q95-2015,YR-Q5Flow-2015,Specific-YR-Q5-2015,GM-Q5Flow-2015,Specific-GM-Q5-2015,NGM-Q5Flow-2015,Specific-NGM-Q5-2015,YR-BFI-2015,GM-BFI-2015,NGM-BFI-2015,YR-DOY-MaxFlow-2015,GM-DOY-MaxFlow-2015,NGM-DOY-MaxFlow-2015,YR-DOY-MinFlow-2015,GM-DOY-MinFlow-2015,NGM-DOY-MinFlow-2015,YR-RBI-2015,GM-RBI-2015,NGM-RBI-2015,YR-CVQ-2015,GM-CVQ-2015,NGM-CVQ-2015
4159492,"BLACK RIVER NEAR JEDDO, MI",US,1197.787,43.152527,-82.624092,98.84,12.17916626,36.96,4.554249138,98.84,12.17916626,0.6132,0.075559133,0.6272,0.077284228,0.6132,0.075559133,1.7976,0.221502117,1.7584,0.216671853,1.8802,0.231680174,23.0216,2.836745183,19.0176,2.343368193,24.1724,2.97854794,0.79912,0.098468387,0.79688,0.098192372,24.1724,2.97854794,0.440773,0.436839766,0.343721411,74,175,74,275,270,275,0.32,0.37,0.3,1.9624,1.6725,1.9593
4159900,"MILL CREEK NEAR AVOCA, MI",US,438.7401,43.054471,-82.734649,28.84,2.168039889,24.444,1.837571673,28.84,2.168039889,0.22596,0.016986487,0.252,0.018944038,0.22596,0.016986487,0.868,0.065251686,0.9184,0.069040494,0.7574,0.056937358,8.2432,0.619680528,5.068,0.38098565,9.2918,0.698508774,0.28896,0.021722497,0.33152,0.024921934,9.2918,0.698508774,0.421705776,0.411526374,0.408494273,75,175,75,286,270,286,0.27,0.33,0.25,1.7829,1.825,1.7266
4160600,"BELLE RIVER AT MEMPHIS, MI",US,390.8754,42.900862,-82.769091,27.552,13.9541514,16.996,8.607896239,27.552,13.9541514,0.23296,0.117986321,0.24864,0.125927708,0.23296,0.117986321,0.9436,0.477901323,0.9576,0.484991847,0.9394,0.475774166,8.1088,4.10683155,6.9272,3.508391317,8.2278,4.167101005,0.3164,0.160245844,0.3248,0.164500159,8.2278,4.167101005,0.469409201,0.469377178,0.452713853,74,175,74,286,272,286,0.29,0.36,0.25,1.5232,1.3143,1.6043
4161000,"CLINTON RIVER AT AUBURN HILLS, MI",US,320.796,42.633366,-83.224378,11.032,3.832248076,11.032,3.832248076,7.56,2.626159849,0.6412,0.222737261,0.6412,0.222737261,0.7,0.243162949,2.6236,0.911374733,2.1308,0.740188017,2.6908,0.934718376,5.1464,1.787734001,6.1544,2.137888648,3.976,1.38116555,0.78288,0.271953442,0.7672,0.266506592,3.976,1.38116555,0.432428657,0.438216675,0.443612544,151,151,301,124,124,290,0.16,0.24,0.1,0.5325,0.7077,0.3566
4161820,"CLINTON RIVER AT STERLING HEIGHTS, MI",US,802.8077,42.614478,-83.026593,31.64,5.103910854,31.64,5.103910854,14.252,2.299018252,1.7752,0.286361016,1.862,0.300362895,1.7752,0.286361016,5.292,0.853662966,4.116,0.663960085,5.74,0.92593073,12.0848,1.949422942,12.6784,2.04517773,11.3596,1.832439499,2.03224,0.327824646,2.04232,0.329450671,11.3596,1.832439499,0.468547507,0.463493763,0.427696143,151,151,71,289,270,289,0.17,0.25,0.12,0.5662,0.745,0.4103
4163400,"PLUM BROOK AT UTICA, MI",US,47.04358,42.601423,-83.071316,8.288,3.35625888,8.288,3.35625888,3.024,1.224580943,0.0616,0.024945167,0.0616,0.024945167,0.06748,0.027326297,0.20776,0.084133246,0.20916,0.084700182,0.2023,0.081922197,1.16872,0.473277857,1.18328,0.479173987,1.13148,0.458197369,0.0728,0.029480652,0.069608,0.028188039,1.13148,0.458197369,0.449396922,0.46080825,0.409156235,151,151,363,245,245,275,0.54,0.67,0.44,1.6019,1.8915,1.2197
4164000,"CLINTON RIVER NEAR FRASER, MI",US,1143.005,42.577257,-82.951311,113.68,177.7505585,113.68,177.7505585,45.08,70.48729044,2.5928,4.054113724,2.6964,4.216103149,2.5928,4.054113724,7.616,11.9084118,6.86,10.72632681,7.868,12.30244013,23.0496,36.04045807,24.4216,38.18572343,21.1064,33.00206182,3.108,4.859682757,3.1248,4.885951313,21.1064,33.00206182,0.474716208,0.467214549,0.434844856,151,151,100,292,270,292,0.33,0.46,0.23,0.8955,1.1233,0.6085
4164100,"EAST POND CREEK AT ROMEO, MI",US,54.9972,42.82253,-83.02021,1.7556,0.049206321,1.7556,0.049206321,1.2488,0.035001626,0.08092,0.002268043,0.08092,0.002268043,0.0994,0.002786004,0.28,0.007847898,0.25088,0.007031717,0.3038,0.008514969,0.81704,0.022900167,0.88872,0.024909229,0.77336,0.021675895,0.113456,0.003179968,0.10584,0.002966505,0.77336,0.021675895,0.473613685,0.491612591,0.439410186,151,151,76,230,230,275,0.15,0.21,0.12,0.6951,0.8633,0.5709
4164300,"EAST BRANCH COON CREEK AT ARMADA, MI",US,32.8032,42.845863,-82.884928,3.92,0.077496309,3.64,0.071960858,3.92,0.077496309,0.00336,6.64E-05,0.00336,6.64E-05,0.00336,6.64E-05,0.0322,0.000636577,0.04144,0.000819247,0.02912,0.000575687,0.81144,0.016041736,0.87808,0.017359173,0.66192,0.013085805,0.00392,7.75E-05,0.003808,7.53E-05,0.66192,0.013085805,0.36440476,0.487830736,0.361007924,73,151,73,230,230,275,0.49,0.59,0.42,2.5035,2.4224,2.5724
4164500,"NORTH BRANCH CLINTON RIVER NEAR MT. CLEMENS, MI",US,511.9173,42.6292,-82.88881,43.4,25.23632973,43.4,25.23632973,41.44,24.09662452,0.19544,0.113644891,0.19544,0.113644891,0.21084,0.122599718,1.3244,0.770115094,1.1172,0.649631972,1.5176,0.882457465,11.6704,6.786130472,11.6032,6.747054865,11.3904,6.623315442,0.2772,0.16118688,0.268912,0.156367555,11.3904,6.623315442,0.454504114,0.407048568,0.43926294,152,152,75,230,230,293,0.31,0.39,0.26,1.7321,1.8756,1.6404
4165500,"CLINTON RIVER AT MORAVIAN DRIVE AT MT. CLEMENS, MI",US,1892.565,42.595867,-82.90881,152.32,3.449018687,152.32,3.449018687,76.16,1.724509344,2.94,0.066571133,3.164,0.071643219,2.94,0.066571133,10.808,0.244728164,10.08,0.228243884,10.99,0.248849234,41.16,0.931995858,42.784,0.968768484,37.338,0.845453386,3.6736,0.083182215,3.8528,0.087239884,37.338,0.845453386,0.454555883,0.488641068,0.435666585,151,151,100,293,271,293,0.29,0.4,0.21,0.9692,1.1586,0.7755
4166500,"RIVER ROUGE AT DETROIT, MI",US,475.9533,42.372259,-83.255485,57.12,24.21618778,57.12,24.21618778,20.664,8.76056205,0.8316,0.352559204,0.8316,0.352559204,0.8848,0.375113497,2.5396,1.076670702,2.5788,1.093289654,2.534,1.074296566,10.5168,4.458627515,11.844,5.021297761,10.1416,4.299560399,0.96432,0.408826229,0.92904,0.393869172,10.1416,4.299560399,0.448707634,0.038589086,0.436326111,151,151,100,261,261,290,0.43,0.58,0.31,1.2771,1.5561,0.8243
4167000,"MIDDLE RIVER ROUGE NEAR GARDEN CITY, MI",US,229.4964,42.348093,-83.311597,23.184,23.38347396,23.184,23.38347396,10.304,10.3926551,0.5572,0.561994121,0.588,0.593059122,0.5572,0.561994121,1.5176,1.530657354,1.7192,1.73399191,1.4462,1.458643032,6.8712,6.930319458,9.7832,9.867374158,5.7414,5.790798715,0.62832,0.633726034,0.66416,0.669874399,5.7414,5.790798715,0.484116168,0.485745007,0.406614301,167,167,100,291,260,291,0.38,0.49,0.26,1.1955,1.3268,0.8158
4168580,"ECORSE RIVER AT DEARBORN HEIGHTS, MI",US,27.5535,42.26948,-83.28965,3.612,0.233223669,3.612,0.233223669,2.506,0.16181022,0.01204,0.000777412,0.01204,0.000777412,0.01316,0.00084973,0.05824,0.003760506,0.07364,0.00475487,0.0525,0.003389879,0.74368,0.048018765,0.854,0.05514203,0.62398,0.040289841,0.01708,0.001102841,0.014896,0.000961822,0.62398,0.040289841,0.384091201,0.437139842,0.375914907,151,151,100,270,270,275,0.76,0.92,0.61,2.0526,2.1488,1.8448
4172000,"HURON RIVER NEAR HAMBURG, MI",US,829.2179,42.465312,-83.799943,13.104,4.314694952,13.104,4.314694952,11.956,3.936698172,1.764,0.58082432,2.2764,0.749539956,1.764,0.58082432,4.816,1.585742589,4.424,1.456670518,5.012,1.650278625,11.172,3.678554029,11.9896,3.947761492,8.134,2.678245478,2.28872,0.753596507,2.408,0.792871295,8.134,2.678245478,0.469034857,0.463281892,0.433932789,156,156,78,294,258,294,0.05,0.06,0.05,0.4638,0.5837,0.3511
4173500,"MILL CREEK NEAR DEXTER, MICH.                  .",US,326.322,42.300037,-83.898555,19.656,5.384571259,19.656,5.384571259,12.852,3.520681208,0.6944,0.19022417,0.798,0.218604389,0.6944,0.19022417,1.3048,0.357437351,1.4672,0.401925262,1.2558,0.344014275,7.9576,2.179907624,10.1136,2.77052299,4.8272,1.322364794,0.75096,0.205718235,0.8288,0.227041751,4.8272,1.322364794,0.486535837,0.486961367,0.473709692,167,167,74,286,273,286,0.2,0.27,0.14,1.1455,1.1884,0.9556
4174500,"HURON RIVER AT ANN ARBOR, MI",US,1928.162,42.286149,-83.733274,53.76,3.510071709,53.76,3.510071709,32.2,2.102386701,3.136,0.204754183,3.164,0.206582345,3.136,0.204754183,9.38,0.612434387,8.652,0.564902166,9.758,0.637114578,29.904,1.952477388,36.848,2.405861651,22.1606,1.446899091,3.528,0.230348456,3.7688,0.246070652,22.1606,1.446899091,0.472457766,0.488037735,0.45205014,174,174,77,294,269,294,0.11,0.14,0.08,0.6965,0.81,0.5336
4174518,"MALLETTS CREEK AT ANN ARBOR, MI",US,26.2431,42.264761,-83.688273,6.552,1.110102477,6.552,1.110102477,1.5344,0.259972717,0.049,0.008302048,0.05124,0.008681571,0.049,0.008302048,0.10752,0.018217066,0.12824,0.021727647,0.0931,0.015773892,0.88144,0.149341991,1.23872,0.209875785,0.63364,0.107357346,0.052416,0.00888082,0.061432,0.010408397,0.63364,0.107357346,0.376813976,0.372209818,0.369797283,165,165,363,291,270,291,0.7,0.88,0.44,2.0304,2.0702,1.2067
4175600,"RIVER RAISIN NEAR MANCHESTER, MI",US,330.7972,42.168095,-84.076058,9.436,5.476937315,9.436,5.476937315,5.32,3.087887507,0.49,0.284410691,0.49,0.284410691,0.5012,0.290911507,1.652,0.958870331,1.876,1.088886647,1.5904,0.923115844,5.5104,3.198401375,6.804,3.949245601,3.9956,2.319166038,0.56,0.32504079,0.64736,0.375747153,3.9956,2.319166038,0.457474535,0.478535064,0.441500655,152,152,76,261,261,292,0.1,0.13,0.09,0.7558,0.8234,0.5616
4176000,"RIVER RAISIN NEAR ADRIAN, MI",US,1195.18,41.904214,-83.980499,123.48,73.50836069,123.48,73.50836069,38.08,22.66924502,2.2316,1.328484433,2.4024,1.430162664,2.2316,1.328484433,4.592,2.733644253,5.628,3.350381066,4.284,2.550290065,29.5568,17.59533459,35.336,21.03572589,20.307,12.08887496,2.45448,1.46116619,2.5872,1.540175176,20.307,12.08887496,0.474469271,0.486362798,0.436764595,180,180,73,284,261,284,0.18,0.23,0.12,1.3416,1.4078,0.934
4176500,"RIVER RAISIN NEAR MONROE, MI",US,2685.966,41.960601,-83.531046,269.92,624.7811268,269.92,624.7811268,107.52,248.8754696,3.276,7.582924465,3.752,8.684716908,3.276,7.582924465,7.868,18.21198098,11.004,25.47084884,7.336,16.9805659,85.12,197.0264134,113.12,261.8377337,44.8,103.6981123,3.7632,8.710641436,4.088,9.462452751,44.8,103.6981123,0.478344227,0.484778936,0.385261633,182,182,76,287,261,287,0.19,0.21,0.15,1.6181,1.4813,1.2399
4177000,Ottawa River at University of Toledo Toledo OH,US,343.7883,41.659681,-83.612547,63.28,16.52372275,63.28,16.52372275,29.4,7.676950834,0.2324,0.060684468,0.25004,0.065290639,0.2324,0.060684468,0.8624,0.225190558,1.2684,0.331205593,0.6524,0.170355195,15.4112,4.024184513,25.816,6.74109397,10.9676,2.86386823,0.255696,0.066767538,0.272272,0.071095876,10.9676,2.86386823,0.286836407,0.234486029,0.280732649,180,180,364,281,269,281,0.43,0.47,0.38,2.27,2.1492,1.8846
4177720,"FISH CREEK AT HAMILTON, IND.",US,84.11671,41.532273,-84.903573,13.272,3.100601865,13.272,3.100601865,8.176,1.91007541,0.0518,0.012101505,0.05404,0.012624813,0.0518,0.012101505,0.3304,0.077187979,0.3724,0.08700001,0.2968,0.069338354,3.2312,0.754872268,3.6512,0.85299258,2.65524,0.620316614,0.080584,0.018826017,0.109648,0.025615943,2.65524,0.620316614,0.397435456,0.439715116,0.364493783,179,179,363,291,260,291,0.36,0.43,0.28,1.8205,1.7845,1.7771
4178000,"ST. JOSEPH RIVER NEAR NEWVILLE, IN",US,1600.184,41.385328,-84.801626,135.8,20.70305415,135.8,20.70305415,66.36,10.11675017,1.2572,0.191663326,1.4784,0.225385827,1.2572,0.191663326,5.096,0.776898115,7.084,1.079973753,3.71,0.565598902,50.12,7.640921018,54.824,8.358057739,37.058,5.649586015,1.42744,0.217616846,1.8984,0.289415891,37.058,5.649586015,0.421525486,0.469928279,0.326268993,182,182,364,291,272,291,0.19,0.22,0.16,1.5481,1.4639,1.3796
4179520,"CEDAR CREEK AT 18TH STREET AT AUBURN, IN",US,248.2362,41.36005,-85.04914,39.48,23.72831185,39.48,23.72831185,19.208,11.54441271,0.19824,0.119146417,0.23352,0.14035044,0.19824,0.119146417,0.7168,0.430811903,0.9548,0.573854918,0.5712,0.343303235,9.6544,5.802497819,11.9056,7.155516452,6.608,3.971547231,0.223496,0.134325805,0.28,0.1682859,6.608,3.971547231,0.445137434,0.459926294,0.458366139,179,179,363,284,273,284,0.37,0.38,0.35,1.8687,1.6968,1.7712
4180000,"CEDAR CREEK NEAR CEDARVILLE, IND.",US,697.6814,41.218938,-85.076359,112.84,27.5324264,112.84,27.5324264,58.8,14.34692194,1.0304,0.251412727,1.1312,0.276007451,1.0304,0.251412727,2.856,0.696850494,3.808,0.929133993,2.0986,0.512048476,25.5192,6.226564124,32.256,7.870311466,18.984,4.632006228,1.12896,0.275460901,1.23424,0.301148723,18.984,4.632006228,0.461894454,0.464336535,0.436076721,179,179,363,292,260,292,0.37,0.42,0.31,1.6462,1.5753,1.5165
4180500,"ST. JOSEPH RIVER NEAR FORT WAYNE, IN",US,2716.033,41.177271,-85.055803,223.16,125.1695517,223.16,125.1695517,135.24,75.85557523,2.6656,1.495124381,4.816,2.701275143,2.6656,1.495124381,8.316,4.664411148,8.736,4.899987468,7.378,4.138290698,86.352,48.43449151,128.52,72.0863541,66.934,37.54301296,3.892,2.183007237,5.04,2.826915847,66.934,37.54301296,0.447802685,0.423007375,0.446072869,179,179,363,299,210,299,0.27,0.3,0.23,1.5133,1.4692,1.3592
4180988,St. Marys River at Rockford OH,US,761.9985,40.69477,-84.646625,207.48,177.3462504,207.48,177.3462504,113.96,97.40880423,0.3304,0.282413732,0.4732,0.404473905,0.3304,0.282413732,2.6768,2.288029898,2.6544,2.268883204,2.7104,2.316749938,65.016,55.57327848,103.152,88.17052451,35.042,29.95260897,0.5124,0.437980619,0.58856,0.503079377,35.042,29.95260897,0.402881934,0.416645418,0.174497979,169,169,364,63,272,63,0.29,0.3,0.28,2.003,1.8435,1.7261
4181500,"ST. MARYS RIVER AT DECATUR, IND.",US,1490.114,40.848103,-84.937744,330.4,96.9332369,330.4,96.9332369,158.48,46.49509499,0.26488,0.077710883,0.5236,0.153614536,0.26488,0.077710883,4.984,1.462213235,4.872,1.42935451,5.04,1.478642597,147.168,43.17636382,171.472,50.30670701,75.012,22.00713065,0.4788,0.140471047,0.99232,0.291128298,75.012,22.00713065,0.338360553,0.253127088,0.313082427,169,169,363,291,273,291,0.27,0.28,0.27,1.9199,1.6866,1.6869
4182000,"ST. MARYS RIVER NEAR FORT WAYNE, IND.",US,1849.108,40.987826,-85.111914,366.8,340.2098545,366.8,340.2098545,196.56,182.3109296,0.6916,0.641464382,0.9828,0.911554648,0.6916,0.641464382,7.616,7.063899268,6.86,6.362703385,8.988,8.336439945,178.192,165.2744667,235.032,217.994009,107.562,99.76459205,0.87696,0.813387225,1.25216,1.161388144,107.562,99.76459205,0.351874665,0.331871002,0.366229446,170,170,363,292,273,292,0.26,0.25,0.28,1.7674,1.6019,1.5521
4182950,"MAUMEE RIVER AT COLISEUM BLVD AT FORT WAYNE, IN",US,4869.313,41.079771,-85.08747,518,252.6158966,518,252.6158966,355.6,173.4173993,2.6432,1.289023818,3.696,1.80244856,2.6432,1.289023818,20.244,9.872502338,23.24,11.33357806,16.898,8.240740195,287.84,140.372509,413.28,201.5465208,168.126,81.99092709,4.2952,2.094663705,5.712,2.785602319,168.126,81.99092709,0.323399794,0.396876195,0.401472858,179,179,363,300,259,300,0.23,0.23,0.24,1.5858,1.4086,1.4657
4183000,"MAUMEE RIVER AT NEW HAVEN, IND.",US,5039.881,41.085049,-85.02219,565.6,73.53555906,565.6,73.53555906,369.6,48.05293959,3.528,0.458687151,5.264,0.684390352,3.528,0.458687151,21.644,2.814009265,24.052,3.127081447,18.27,2.375344173,308.56,40.11692381,437.36,56.86264518,177.156,23.03264763,5.292,0.688030726,7.4648,0.970523765,177.156,23.03264763,0.316453977,0.235295124,0.369760042,179,179,364,300,259,300,0.23,0.23,0.24,1.5991,1.4199,1.4615
4184500,BEAN C AT POWERS OH,US,534.7152,41.677551,-84.23217,104.44,67.29972262,104.44,67.29972262,44.52,28.68808551,0.6048,0.389724935,0.658,0.424006295,0.6048,0.389724935,1.4644,0.943639542,2.0552,1.324343067,1.2488,0.80470982,18.3008,11.79278786,27.636,17.8082644,10.9452,7.052938759,0.66136,0.426171434,0.68096,0.438801409,10.9452,7.052938759,0.404914122,0.413123703,0.416914509,179,179,72,290,260,290,0.3,0.34,0.25,2.1523,2.0847,1.7853
4185000,Tiffin River at Stryker OH,US,1064.001,41.504496,-84.429672,142.52,97.18716753,142.52,97.18716753,51.8,35.32343024,0.6692,0.456340531,0.7812,0.532715516,0.6692,0.456340531,2.0776,1.416755959,2.828,1.928468354,1.8228,1.24300287,35.168,23.98174507,41.104,28.02961924,22.7766,15.53180775,0.76944,0.524696142,0.86408,0.589233004,22.7766,15.53180775,0.337385862,0.158541245,0.436503547,180,180,74,284,261,284,0.24,0.26,0.2,2.0769,1.9027,1.6319
4185440,Unnamed Tributary to Lost Creek near Farmers OH,US,11.0475,41.361717,-84.691067,7.28,6.317656735,7.28,6.317656735,1.3944,1.210074252,0.00196,0.001700908,0.00196,0.001700908,0.00224,0.001943894,0.01512,0.013121287,0.01848,0.016037129,0.0133,0.011541873,0.49,0.425226896,0.59808,0.519019799,0.44226,0.383797647,0.00308,0.002672855,0.0028,0.002429868,0.44226,0.383797647,0.39150887,0.291847395,0.408900435,178,178,363,269,269,274,1,1.26,0.64,4.1213,4.312,2.4357
4186500,Auglaize River near Fort Jennings OH,US,858.4164,40.948662,-84.266059,302.4,5.023990275,302.4,5.023990275,154,2.558513566,0.4508,0.007489467,0.4788,0.007954651,0.4508,0.007489467,2.3436,0.038935925,3.108,0.051635456,2.0496,0.03405149,85.008,1.412299488,133.672,2.220789775,54.446,0.904550842,0.5292,0.008791983,0.602,0.010001462,54.446,0.904550842,0.42373475,0.435088669,0.403578238,168,168,363,274,273,274,0.48,0.48,0.48,2.3154,2.0859,2.1475
4188337,Blanchard River below Mt. Blanchard OH,US,369.3456,40.924499,-83.557151,124.88,65.34906146,124.88,65.34906146,61.04,31.94191793,0.02128,0.011135715,0.05348,0.027985809,0.02128,0.011135715,0.462,0.241762223,0.4312,0.225644741,0.546,0.285718991,30.2344,15.82150596,32.816,17.17244395,23.1462,12.11228737,0.057456,0.030066429,0.087808,0.045949475,23.1462,12.11228737,0.390120608,0.457300134,0.393355365,168,168,363,286,271,286,0.61,0.65,0.58,2.8303,3.0022,2.5472
4188400,Blanchard River above Findlay OH,US,606.7548,41.033943,-83.579374,135.8,30.18993668,135.8,30.18993668,110.32,24.5254331,0.10388,0.023093745,0.22904,0.050918285,0.10388,0.023093745,0.672,0.149393501,0.8792,0.195456497,0.5054,0.112356362,36.12,8.029900684,42.504,9.449138945,35.658,7.927192652,0.17136,0.038095343,0.28672,0.063741227,35.658,7.927192652,0.387957037,0.478376862,0.359925045,168,168,363,342,271,342,0.53,0.54,0.53,2.596,2.3985,2.7388
4188433,Lye Creek above Findlay OH,US,48.3822,40.982554,-83.585763,14.868,3.329127806,14.868,3.329127806,10.668,2.388696223,0.00028,6.27E-05,0.00504,0.001128518,0.00028,6.27E-05,0.0546,0.012225611,0.05656,0.012664479,0.05236,0.011724047,4.144,0.927892496,5.2808,1.182435978,3.4272,0.767392172,0.002016,0.000451407,0.0084,0.001880863,3.4272,0.767392172,0.284486737,0.379344625,0.226184754,167,167,363,294,234,294,0.71,0.79,0.62,2.9766,2.9096,2.8747
