Station,Station Name,Country,Watershed-Area,Latitude,Longitude,YR-MaxFlow-2020,Specific-YR-MaxFlow-2020,GM-MaxFlow-2020,Specific-GM-MaxFlow-2020,NGM-MaxFlow-2020,Specific-NGM-MaxFlow-2020,YR-MinFlow-2020,Specific-YR-MinFlow-2020,GM-MinFlow-2020,Specific-GM-MinFlow-2020,NGM-MinFlow-2020,Specific-NGM-MinFlow-2020,YR-MedianFlow-2020,Specific-YR-MedianFlow-2020,GM-MedianFlow-2020,Specific-GM-MedianFlow-2020,NGM-MedianFlow-2020,Specific-NGM-MedianFlow-2020,YR-Q95Flow-2020,Specific-YR-Q95-2020,GM-Q95Flow-2020,Specific-GM-Q95-2020,NGM-Q95Flow-2020,Specific-NGM-Q95-2020,YR-Q5Flow-2020,Specific-YR-Q5-2020,GM-Q5Flow-2020,Specific-GM-Q5-2020,NGM-Q5Flow-2020,Specific-NGM-Q5-2020,YR-BFI-2020,GM-BFI-2020,NGM-BFI-2020,YR-DOY-MaxFlow-2020,GM-DOY-MaxFlow-2020,NGM-DOY-MaxFlow-2020,YR-DOY-MinFlow-2020,GM-DOY-MinFlow-2020,NGM-DOY-MinFlow-2020,YR-RBI-2020,GM-RBI-2020,NGM-RBI-2020,YR-CVQ-2020,GM-CVQ-2020,NGM-CVQ-2020
02GE003,CONESTOGO RIVER AT GLEN ALLAN,Canada,571.127968,43.65483,-80.70217,615,93.03694264,138,20.87658225,615,93.03694264,7.5100002,1.136109688,7.5100002,1.136109688,10.3,1.55817969,29.700001,4.493003723,14.6,2.20868189,46.5,7.034500541,155.6,23.53910289,75.200002,11.37622483,206.35,31.21654165,8.55399994,1.294045531,8.17999972,1.237466935,206.35,31.21654165,0.451127541,0.447447072,0.435226193,15,141,15,214,214,286,0.22,0.26,0.21,1.3916,0.9982,1.2057
02GE005,ERAMOSA RIVER ABOVE GUELPH,Canada,231.4866742,43.54778,-80.18203,33,12.3169077,11.4,4.254931751,33,12.3169077,0.101,0.037697202,0.101,0.037697202,0.198,0.073901446,0.91100001,0.340021304,0.546,0.203788836,1.1,0.41056359,5.78800012,2.160311008,3.292,1.228704853,7.34700009,2.742191575,0.1672,0.062405666,0.138400004,0.051656366,7.34700009,2.742191575,0.424078962,0.460151206,0.426243154,12,216,12,236,236,286,0.46,0.6,0.43,1.7036,1.6224,1.5689
02GE006,ALDER CREEK NEAR NEW DUNDEE,Canada,47.43054788,43.37229,-80.55109,686,1249.625034,136,247.7390738,686,1249.625034,8.1199999,14.79147981,8.1199999,14.79147981,10.8,19.67339703,28.299999,51.55158485,15.5,28.23496797,43.3999995,79.05790939,155.6,283.4426462,59.5200012,108.4222792,195.9,356.8535629,9.22000004,16.79525199,8.70599992,15.8589438,195.9,356.8535629,0.473538169,0.480208667,0.461919015,14,141,14,214,214,286,0.23,0.25,0.23,1.4428,0.9398,1.2574
02GE007,BLUE SPRINGS CREEK NEAR EDEN MILLS,Canada,41.49590148,43.57614,-80.109,44.099998,91.82207619,23.4,48.72192019,44.099998,91.82207619,0.011,0.022903467,0.011,0.022903467,0.097000003,0.20196694,0.671,1.397111472,0.24600001,0.512204823,1.04999995,2.186239904,6.50600012,13.54635977,2.18600004,4.551543567,11.215,23.35112542,0.0484,0.100775254,0.026600001,0.055384749,11.215,23.35112542,0.421586779,0.353702545,0.425676029,12,140,12,236,236,283,0.64,0.82,0.6,2.6021,3.1214,2.2324
02GE008,CONESTOGO RIVER ABOVE DRAYTON,Canada,274.714667,43.78353,-80.63778,20,6.290162877,4.8600001,1.52850961,20,6.290162877,0.039999999,0.012580325,0.039999999,0.012580325,0.1,0.031450814,0.491,0.154423499,0.15099999,0.047490727,0.78,0.245316352,3.292,1.035360809,0.754400004,0.237264945,4.41649989,1.389025183,0.071000002,0.022330079,0.063399999,0.019939816,4.41649989,1.389025183,0.403281839,0.186916452,0.38367803,12,140,12,213,213,285,0.39,0.36,0.4,1.9584,1.6532,1.6383
02GG002,MOOREFIELD CREEK NEAR ROTHSAY,Canada,60.38452387,43.823,-80.71786,193,276.1502274,37.700001,53.94229974,193,276.1502274,0.88200003,1.261992274,0.88200003,1.261992274,1.2,1.716996233,3.5999999,5.150988555,1.8200001,2.604111096,5.375,7.690712292,20.38,29.16031935,9.49400012,13.58430203,32.38499955,46.33743519,1.04399998,1.493786694,0.975999998,1.396490266,32.38499955,46.33743519,0.424712017,0.473664558,0.406340912,12,140,12,271,271,285,0.35,0.33,0.36,2.154,1.3672,1.9284
02GG003,HUNSBURGER CREEK NEAR WILMOT CENTRE,Canada,13.14696105,43.36447,-80.63261,215,1412.950105,58.5,384.4538659,215,1412.950105,1.16,7.623358708,1.16,7.623358708,1.45,9.529198385,5.3099999,34.89658101,2.4300001,15.96962278,8.0150001,52.67346621,34.3599988,225.8091345,18.22,119.7393066,53.6800009,352.777502,1.272,8.359407135,1.226,8.057101531,53.6800009,352.777502,0.469206013,0.446104425,0.465304816,13,140,13,239,239,275,0.32,0.33,0.32,1.8426,1.4847,1.6299
02GG005,SILVER SPRING CREEK NEAR WILMOT CENTRE,Canada,3.651637112,43.38367,-80.63617,43,1017.406683,6.3800001,150.9547613,43,1017.406683,0.39399999,9.32228425,0.39399999,9.32228425,0.463,10.9548673,1.15,27.2097136,0.67799997,16.04190001,1.6,37.85699284,5.73999996,135.8119609,2.49600002,59.0569093,7.55250002,178.696837,0.468399992,11.08263446,0.447,10.57629737,7.55250002,178.696837,0.460069517,0.411046823,0.447477171,12,140,12,213,213,275,0.36,0.22,0.4,1.7448,0.8752,1.5821
02GG006,HUNSBURGER CREEK NEAR HAYSVILLE,Canada,4.821968377,43.36529,-80.63218,79.400002,1422.688752,18.200001,326.107507,79.400002,1422.688752,0.017999999,0.322523872,0.017999999,0.322523872,0.026000001,0.46586786,0.60600001,10.85830449,0.27000001,4.837858534,0.9885,17.71193698,8.3759996,150.0811098,1.976,35.40595596,13.425,240.5490682,0.028999999,0.519621805,0.023,0.41211386,13.425,240.5490682,0.342203551,0.122698269,0.346374518,12,140,12,210,210,275,0.62,0.59,0.62,2.8816,2.8853,2.395
02GG009,HUNSBURGER CREEK NEAR SCHINDELSTEDDLE,Canada,1.767928294,43.38375,-80.62544,151,7379.484815,25.5,1246.204389,151,7379.484815,0.032000002,1.563864429,0.034000002,1.66160595,0.032000002,1.563864429,1.47,71.84001774,0.62400001,30.49535496,2.6700001,130.4849351,19.5600008,955.9121119,5.41000002,264.3908146,26.505,1295.319503,0.094399998,4.613399671,0.068200002,3.332985974,26.505,1295.319503,0.30442955,0.474524421,0.300749017,13,141,13,275,274,275,0.42,0.44,0.42,2.5961,2.1885,2.1945
02GG013,SPEED RIVER AT CAMBRIDGE,Canada,761.5877694,43.42186,-80.33275,70.800003,8.032062101,20.6,2.33701232,70.800003,8.032062101,0.023,0.002609286,0.023,0.002609286,0.028000001,0.003176522,0.31099999,0.035282078,0.086000003,0.00975646,0.69000003,0.078278571,8.13999996,0.923460204,1.242,0.140901422,12.85,1.45779652,0.033,0.003743758,0.030199999,0.003426105,12.85,1.45779652,0.40540388,0.253613326,0.407806779,12,140,12,214,214,291,0.63,0.65,0.63,3.2133,3.9209,2.6856
4159492,"BLACK RIVER NEAR JEDDO, MI",US,1197.787,43.152527,-82.624092,226.8,27.9465288,58.52,7.210894469,226.8,27.9465288,0.4676,0.057618152,0.4676,0.057618152,0.8624,0.106265813,3.136,0.386421139,1.6856,0.207701362,5.558,0.684862465,25.62,3.156922698,11.9,1.466330215,29.414,3.624423273,0.72576,0.089428892,0.66696,0.082183496,29.414,3.624423273,0.457507978,0.477391856,0.454066108,12,140,12,228,228,293,0.43,0.51,0.41,2.2179,2.0275,2.008
4159900,"MILL CREEK NEAR AVOCA, MI",US,438.7401,43.054471,-82.734649,49.84,3.746709711,9.968,0.749341942,49.84,3.746709711,0.1484,0.011155933,0.1484,0.011155933,0.19432,0.014607958,0.7728,0.058095049,0.4144,0.031152418,1.7808,0.133871201,9.1336,0.686616128,4.1496,0.311945157,11.9952,0.901736202,0.220136,0.01654867,0.18872,0.014186979,11.9952,0.901736202,0.462582096,0.479887338,0.347263806,12,141,12,271,271,286,0.29,0.27,0.3,2.0403,1.541,1.8143
4160600,"BELLE RIVER AT MEMPHIS, MI",US,390.8754,42.900862,-82.769091,50.96,25.80950767,15.54,7.870481734,50.96,25.80950767,0.266,0.134719958,0.3136,0.15882774,0.266,0.134719958,0.9492,0.480737533,0.6524,0.330418422,1.9796,1.002600106,9.1392,4.628694123,4.032,2.042070936,13.111,6.640275806,0.35896,0.181801038,0.34608,0.175277755,13.111,6.640275806,0.474974305,0.455996801,0.470179449,12,141,12,288,238,288,0.3,0.32,0.3,1.8444,1.4937,1.6698
4161000,"CLINTON RIVER AT AUBURN HILLS, MI",US,320.796,42.633366,-83.224378,15.876,5.514935683,13.132,4.561736923,15.876,5.514935683,0.6468,0.224682565,0.6468,0.224682565,0.8344,0.289850235,2.912,1.011557868,1.7808,0.618606542,3.976,1.38116555,7.6384,2.6533941,8.456,2.937408424,7.616,2.645612885,0.86856,0.301716587,0.77616,0.269619078,7.616,2.645612885,0.471117161,0.445141845,0.468250257,11,140,11,160,160,293,0.14,0.22,0.11,0.663,0.9002,0.5038
4161820,"CLINTON RIVER AT STERLING HEIGHTS, MI",US,802.8077,42.614478,-83.026593,54.04,8.717299069,46.76,7.542947899,54.04,8.717299069,1.8984,0.306234651,1.8984,0.306234651,2.604,0.42005638,6.076,0.980131553,3.92,0.632342938,8.162,1.316628331,17.584,2.836509749,17.528,2.827476278,17.78,2.868126896,2.60624,0.420417719,2.19296,0.353750706,17.78,2.868126896,0.477535442,0.445061332,0.471323433,12,140,12,238,238,292,0.18,0.28,0.13,0.7453,0.9633,0.6059
4163400,"PLUM BROOK AT UTICA, MI",US,47.04358,42.601423,-83.071316,7.392,2.993420082,6.188,2.505855448,7.392,2.993420082,0.02296,0.009297744,0.02296,0.009297744,0.05964,0.024151457,0.2828,0.114520996,0.14784,0.059868402,0.4004,0.162143588,1.1788,0.477359793,1.15304,0.466928178,1.20666,0.488641812,0.051016,0.020659134,0.037072,0.015012455,1.20666,0.488641812,0.453999099,0.438147813,0.474279162,11,140,11,238,238,284,0.48,0.69,0.39,1.6895,1.9344,1.5486
4164000,"CLINTON RIVER NEAR FRASER, MI",US,1143.005,42.577257,-82.951311,103.04,161.1138067,71.12,111.2035514,103.04,161.1138067,2.3268,3.638194929,2.3268,3.638194929,3.416,5.341272941,8.932,13.96611531,6.132,9.588022737,11.27,17.62182261,29.176,45.61972462,30.968,48.42170387,27.8908,43.61018013,3.3712,5.271223459,3.0912,4.833414202,27.8908,43.61018013,0.480987405,0.432246361,0.480930159,12,140,12,238,238,291,0.3,0.44,0.22,0.9565,1.0945,0.8691
4164100,"EAST POND CREEK AT ROMEO, MI",US,54.9972,42.82253,-83.02021,4.312,0.120857631,2.1224,0.059487068,4.312,0.120857631,0.0798,0.002236651,0.0798,0.002236651,0.14056,0.003939645,0.3276,0.009182041,0.20244,0.00567403,0.4508,0.012635116,1.18384,0.033180913,1.00688,0.028221042,1.27918,0.035853123,0.110432,0.003095211,0.09856,0.00276246,1.27918,0.035853123,0.483622637,0.479695083,0.472411098,12,140,12,238,238,286,0.16,0.19,0.16,0.9657,1.086,0.8587
4164300,"EAST BRANCH COON CREEK AT ARMADA, MI",US,32.8032,42.845863,-82.884928,7.336,0.145028807,1.8284,0.036146493,7.336,0.145028807,0.00392,7.75E-05,0.00392,7.75E-05,0.00476,9.41E-05,0.0266,0.000525868,0.01484,0.000293379,0.09576,0.001893124,0.58296,0.011524808,0.30408,0.006011499,0.78428,0.015504797,0.00504,9.96E-05,0.00504,9.96E-05,0.78428,0.015504797,0.459179374,0.398790056,0.453317346,12,140,12,208,208,314,0.54,0.53,0.55,3.3779,2.774,3.0033
4164500,"NORTH BRANCH CLINTON RIVER NEAR MT. CLEMENS, MI",US,511.9173,42.6292,-82.88881,73.92,42.98316806,18.648,10.84348103,73.92,42.98316806,0.09156,0.053240515,0.09156,0.053240515,0.3052,0.177468383,1.4112,0.820587754,0.6468,0.376102721,2.912,1.693276317,11.2224,6.525626424,5.6448,3.282351015,17.1486,9.971606545,0.230832,0.134224711,0.159544,0.092772004,17.1486,9.971606545,0.475193459,0.49079184,0.471545256,13,141,13,238,238,284,0.33,0.34,0.34,2.0141,1.6147,1.8202
4165500,"CLINTON RIVER AT MORAVIAN DRIVE AT MT. CLEMENS, MI",US,1892.565,42.595867,-82.90881,215.88,4.888223176,96.6,2.187337219,215.88,4.888223176,2.996,0.067839154,2.996,0.067839154,4.2,0.095101618,12.096,0.27389266,7.868,0.178157031,14.98,0.339195772,52.528,1.189404238,42.168,0.954820247,61.138,1.384362556,4.2,0.095101618,3.808,0.086225467,61.138,1.384362556,0.421713207,0.458659829,0.459802585,12,140,12,238,238,291,0.31,0.42,0.25,1.1936,1.1901,1.1557
4166500,"RIVER ROUGE AT DETROIT, MI",US,475.9533,42.372259,-83.255485,87.92,37.27393609,71.12,30.15152792,87.92,37.27393609,0.6356,0.269464442,0.6356,0.269464442,1.0304,0.436841034,2.94,1.24642143,1.9068,0.808393327,3.332,1.412610954,15.54,6.588227558,17.332,7.347951096,11.5332,4.889533209,0.88928,0.377012806,0.74816,0.317184577,11.5332,4.889533209,0.422183124,0.482591563,0.457396111,12,140,12,189,189,284,0.55,0.71,0.44,1.7034,1.8669,1.5939
4167000,"MIDDLE RIVER ROUGE NEAR GARDEN CITY, MI",US,229.4964,42.348093,-83.311597,37.52,37.84282018,31.08,31.34741075,37.52,37.84282018,0.5936,0.598707304,0.5936,0.598707304,0.7196,0.725791402,1.9488,1.965567377,1.4392,1.451582804,2.3618,2.382120808,10.4216,10.51126692,11.34,11.43756879,8.9712,9.048387751,0.73976,0.746124858,0.7084,0.714495038,8.9712,9.048387751,0.478984723,0.472486426,0.482497956,12,140,12,238,238,308,0.39,0.5,0.33,1.3568,1.505,1.265
4168580,"ECORSE RIVER AT DEARBORN HEIGHTS, MI",US,27.5535,42.26948,-83.28965,4.62,0.298309344,4.032,0.2603427,4.62,0.298309344,0.014,0.000903968,0.01428,0.000922047,0.014,0.000903968,0.09576,0.006183139,0.05908,0.003814744,0.12796,0.008262265,1.0108,0.065266469,1.26392,0.081610205,0.80052,0.051688874,0.017416,0.001124536,0.017584,0.001135383,0.80052,0.051688874,0.407851803,0.349090361,0.39706286,11,140,11,284,233,284,0.77,1,0.62,2.1955,2.2763,2.1458
4172000,"HURON RIVER NEAR HAMBURG, MI",US,829.2179,42.465312,-83.799943,29.68,9.772599677,26.908,8.859875745,29.68,9.772599677,2.2204,0.731101089,2.2204,0.731101089,3.164,1.041796003,6.44,2.120469741,4.536,1.493548253,8.876,2.92256047,19.4824,6.414881939,18.3064,6.027665725,19.6252,6.461901051,2.8896,0.951445553,2.47072,0.813522826,19.6252,6.461901051,0.482756184,0.471190516,0.470608979,15,143,15,239,239,275,0.06,0.09,0.06,0.6597,0.7968,0.5482
4173500,"MILL CREEK NEAR DEXTER, MICH.                  .",US,326.322,42.300037,-83.898555,24.976,6.841933851,24.976,6.841933851,21.728,5.952175637,0.6412,0.175650544,0.6412,0.175650544,0.7196,0.197127466,2.2204,0.608257124,1.6408,0.449481305,3.115,0.853324149,8.568,2.347120805,7.1064,1.946729609,9.142,2.504362559,0.75376,0.206485268,0.70392,0.192832082,9.142,2.504362559,0.488726359,0.475615613,0.476055939,140,140,12,240,240,284,0.19,0.24,0.18,1.0677,1.3071,0.9279
4174500,"HURON RIVER AT ANN ARBOR, MI",US,1928.162,42.286149,-83.733274,89.88,5.868401139,89.88,5.868401139,64.68,4.223055025,4.676,0.305303112,4.676,0.305303112,5.292,0.345522684,14.476,0.945159934,10.78,0.703842504,19.376,1.265088345,49.56,3.235847357,45.864,2.994529927,49.938,3.260527549,5.432,0.354663496,5.0568,0.33016612,49.938,3.260527549,0.461960129,0.454889099,0.466916061,140,140,89,271,271,277,0.1,0.16,0.08,0.7402,0.9127,0.6273
4174518,"MALLETTS CREEK AT ANN ARBOR, MI",US,26.2431,42.264761,-83.688273,6.944,1.176518865,6.076,1.029454007,6.944,1.176518865,0.04676,0.007922526,0.06496,0.011006144,0.04676,0.007922526,0.17836,0.030219456,0.13468,0.022818773,0.20174,0.034180719,1.09592,0.185681243,1.27568,0.216137901,0.89586,0.151785166,0.071288,0.012078294,0.069384,0.011755701,0.89586,0.151785166,0.425643737,0.367726473,0.446611648,88,139,88,319,236,319,0.62,0.67,0.58,1.9855,1.8703,2.0812
4175600,"RIVER RAISIN NEAR MANCHESTER, MI",US,330.7972,42.168095,-84.076058,13.944,8.093515676,13.524,7.849735083,13.944,8.093515676,0.7476,0.433929455,0.7476,0.433929455,0.8792,0.510314041,2.562,1.487061615,1.7528,1.017377673,3.962,2.299663591,9.044,5.249408762,9.2512,5.369673854,8.519,4.944683021,0.97272,0.564595853,0.90216,0.523640713,8.519,4.944683021,0.482168467,0.486798323,0.455730983,89,140,89,240,240,284,0.1,0.12,0.1,0.7496,0.9414,0.6257
4176000,"RIVER RAISIN NEAR ADRIAN, MI",US,1195.18,41.904214,-83.980499,114.8,68.34110631,114.8,68.34110631,88.48,52.67265755,2.7384,1.630185414,2.7384,1.630185414,3.108,1.850210439,7.672,4.567186129,5.292,3.150358315,12.18,7.250824694,30.912,18.40209302,25.3568,15.09505021,32.424,19.30219539,3.248,1.933553252,3.108,1.850210439,32.424,19.30219539,0.46809775,0.454171526,0.457090508,141,141,13,241,241,284,0.17,0.19,0.17,1.04,1.4264,0.8229
4176500,"RIVER RAISIN NEAR MONROE, MI",US,2685.966,41.960601,-83.531046,224.56,519.7867881,224.56,519.7867881,197.4,456.9198075,2.996,6.934811263,2.996,6.934811263,3.248,7.518113145,11.228,25.9893394,7.532,17.43424514,23.268,53.8582071,84.56,195.730187,61.656,142.7145271,87.304,202.0816964,3.5336,8.179188611,3.472,8.036603706,87.304,202.0816964,0.459955898,0.413726153,0.463926727,141,141,14,241,241,276,0.16,0.19,0.16,1.3513,1.8898,1.091
4177000,Ottawa River at University of Toledo Toledo OH,US,343.7883,41.659681,-83.612547,52.08,13.59917005,52.08,13.59917005,47.32,12.35623515,0.0588,0.015353902,0.06132,0.016011926,0.0588,0.015353902,1.1172,0.291724132,0.4424,0.115519832,2.3044,0.601726718,8.6184,2.250443301,4.8216,1.259019937,10.7478,2.806473883,0.081088,0.021173762,0.069328,0.018102981,10.7478,2.806473883,0.481858217,0.481764674,0.479026202,141,141,13,306,263,306,0.46,0.57,0.43,2.08,3.2577,1.644
4177720,"FISH CREEK AT HAMILTON, IND.",US,84.11671,41.532273,-84.903573,10.64,2.485714575,9.604,2.243684472,10.64,2.485714575,0.03164,0.00739173,0.03164,0.00739173,0.04144,0.009681204,0.21896,0.051153389,0.09604,0.022436845,0.812,0.18969927,3.1192,0.728706852,2.04288,0.477257198,3.4132,0.79739107,0.04144,0.009681204,0.035168,0.008215941,3.4132,0.79739107,0.463509816,0.498105649,0.467036054,12,140,12,234,234,283,0.27,0.32,0.26,1.57,2.5086,1.2185
4178000,"ST. JOSEPH RIVER NEAR NEWVILLE, IN",US,1600.184,41.385328,-84.801626,156.8,23.90455737,156.8,23.90455737,118.16,18.01379145,1.3692,0.20873801,1.4784,0.225385827,1.3692,0.20873801,4.816,0.734211405,3.192,0.486628489,14.518,2.213305893,64.456,9.826480549,50.792,7.743369121,65.744,10.02283941,1.59712,0.243484992,1.59936,0.243826485,65.744,10.02283941,0.461360915,0.419036444,0.449762844,142,142,15,286,274,286,0.17,0.2,0.17,1.4592,2.0964,1.1631
4179520,"CEDAR CREEK AT 18TH STREET AT AUBURN, IN",US,248.2362,41.36005,-85.04914,24.136,14.50624455,24.08,14.47258737,24.136,14.50624455,0.12292,0.07387751,0.12292,0.07387751,0.12404,0.074550654,0.6664,0.400520441,0.4536,0.272623157,2.0538,1.234377074,7.5264,4.523524982,4.6816,2.813740242,8.4588,5.083917028,0.12992,0.078084657,0.12936,0.077748086,8.4588,5.083917028,0.472428472,0.498695611,0.413001606,12,140,12,265,265,289,0.31,0.29,0.32,1.6291,2.2963,1.339
4180000,"CEDAR CREEK NEAR CEDARVILLE, IND.",US,697.6814,41.218938,-85.076359,92.4,22.54516305,92.4,22.54516305,92.4,22.54516305,0.5544,0.135270978,0.5544,0.135270978,0.5936,0.144835593,2.0132,0.49121128,1.442,0.351841181,6.048,1.4756834,26.4712,6.458847622,14.2968,3.488351593,30.002,7.320346125,0.67032,0.16355491,0.6664,0.162598449,30.002,7.320346125,0.471248146,0.393260807,0.480133774,12,140,12,269,269,283,0.36,0.34,0.38,1.6672,2.3969,1.3638
4180500,"ST. JOSEPH RIVER NEAR FORT WAYNE, IN",US,2716.033,41.177271,-85.055803,185.64,104.1247337,185.64,104.1247337,185.36,103.9676828,1.1088,0.621921486,2.5704,1.441727082,1.1088,0.621921486,6.524,3.659285513,5.04,2.826915847,29.26,16.411817,108.304,60.74728054,91.84,51.51268877,109.27,61.28910607,2.8896,1.620765086,2.9008,1.627047121,109.27,61.28910607,0.473743218,0.475025599,0.474020051,140,140,12,292,240,292,0.2,0.2,0.21,1.3301,1.9551,1.0536
4180988,St. Marys River at Rockford OH,US,761.9985,40.69477,-84.646625,84,71.80010139,84,71.80010139,80.36,68.68876367,0.21896,0.187158931,0.21896,0.187158931,0.27216,0.232632329,2.6796,2.290423234,1.148,0.981268052,8.708,7.443277178,36.4,31.11337727,15.288,13.06761845,46.018,39.33448888,0.3304,0.282413732,0.252112,0.215496038,46.018,39.33448888,0.466797257,0.495584975,0.4647421,142,142,13,270,270,280,0.34,0.36,0.33,1.5303,2.6898,1.1557
4181500,"ST. MARYS RIVER AT DECATUR, IND.",US,1490.114,40.848103,-84.937744,138.32,40.5805246,133.28,39.101882,138.32,40.5805246,0.5348,0.156900409,0.574,0.168400962,0.5348,0.156900409,4.648,1.363637061,1.7752,0.520810781,15.386,4.513967261,81.256,23.83900453,34.048,9.989052209,83.706,24.55778913,0.65072,0.190909189,0.65296,0.191566363,83.706,24.55778913,0.45099982,0.374949697,0.44580368,12,141,12,291,274,291,0.28,0.32,0.27,1.5093,2.6519,1.133
4182000,"ST. MARYS RIVER NEAR FORT WAYNE, IND.",US,1849.108,40.987826,-85.111914,175,162.3138619,164.36,152.4451791,175,162.3138619,0.5544,0.514210314,0.5544,0.514210314,0.6636,0.615494164,5.18,4.804490311,1.7724,1.643914793,15.974,14.81600931,95.76,88.81814521,43.232,40.09801643,101.08,93.75248661,0.69776,0.64717783,0.64456,0.597834416,101.08,93.75248661,0.40514754,0.366791331,0.335736326,12,141,12,240,240,275,0.29,0.32,0.28,1.5836,2.8388,1.187
4182950,"MAUMEE RIVER AT COLISEUM BLVD AT FORT WAYNE, IN",US,4869.313,41.079771,-85.08747,394.8,192.534278,378,184.34133,394.8,192.534278,3.22,1.570315033,3.22,1.570315033,3.388,1.652244513,19.292,9.408235285,9.856,4.806529492,45.08,21.98441046,203.448,99.21660026,144.816,70.62321175,213.304,104.0231298,3.7352,1.821565438,3.6568,1.783331681,213.304,104.0231298,0.427893454,0.42784438,0.278791189,12,141,12,239,239,276,0.23,0.24,0.23,1.4142,2.2264,1.0912
4183000,"MAUMEE RIVER AT NEW HAVEN, IND.",US,5039.881,41.085049,-85.02219,408.8,53.14946348,392,50.96523895,408.8,53.14946348,4.228,0.549696506,4.312,0.560617629,4.228,0.549696506,20.58,2.675675045,11.172,1.45250931,48.72,6.334251127,207.928,27.03341889,143.808,18.69696195,216.048,28.08912741,4.5976,0.597749445,4.5248,0.588284473,216.048,28.08912741,0.438183412,0.465647698,0.434181023,13,141,13,276,239,276,0.23,0.23,0.23,1.3875,2.1716,1.072
4184500,BEAN C AT POWERS OH,US,534.7152,41.677551,-84.23217,99.4,64.05201483,99.4,64.05201483,66.64,42.94191417,0.3892,0.250795213,0.3892,0.250795213,0.6832,0.440244834,2.912,1.876453392,1.694,1.091590675,5.362,3.455200236,18.9728,12.22581556,15.4952,9.984897185,19.4054,12.50457715,0.71792,0.462617932,0.60368,0.389003222,19.4054,12.50457715,0.478732628,0.443534333,0.462316339,140,140,12,226,226,285,0.29,0.34,0.27,1.6304,2.3305,1.1756
4185000,Tiffin River at Stryker OH,US,1064.001,41.504496,-84.429672,147.56,100.6240418,147.56,100.6240418,86.8,59.19061284,0.812,0.553718636,0.9016,0.614818624,0.812,0.553718636,3.388,2.310343275,2.2148,1.510315315,7.574,5.164858314,40.6,27.68593181,36.4,24.8218699,42.798,29.18479088,0.95312,0.649951116,1.00128,0.68279236,42.798,29.18479088,0.490424825,0.392524775,0.489195671,141,141,14,285,226,285,0.23,0.27,0.22,1.6927,2.4796,1.2208
4185440,Unnamed Tributary to Lost Creek near Farmers OH,US,11.0475,41.361717,-84.691067,2.4024,2.084826723,1.9768,1.71548679,2.4024,2.084826723,0,0,0,0,0.00084,0.00072896,0.00672,0.005831683,0.00224,0.001943894,0.04872,0.042279703,0.31472,0.27311716,0.054992,0.047722607,0.43344,0.376143563,0,0,0,0,0.43344,0.376143563,0.32990028,0.294149468,0.326774204,11,139,11,213,213,280,0.78,0.77,0.79,3.1957,5.5461,2.5745
4186500,Auglaize River near Fort Jennings OH,US,858.4164,40.948662,-84.266059,128.24,2.130544024,128.24,2.130544024,119.28,1.981685053,0.13552,0.002251492,0.13552,0.002251492,0.17052,0.002832972,2.6936,0.044750728,1.1424,0.018979519,6.762,0.112342005,46.424,0.771275544,13.4512,0.22347453,59.99,0.99665733,0.240576,0.003996863,0.20916,0.003474927,59.99,0.99665733,0.074182632,0.426737418,0.222899191,141,141,12,251,251,278,0.54,0.5,0.55,2.007,3.582,1.5506
4188337,Blanchard River below Mt. Blanchard OH,US,369.3456,40.924499,-83.557151,49,25.64144788,49,25.64144788,48.44,25.34840276,0.0098,0.00512829,0.0098,0.00512829,0.04592,0.0240297,0.9996,0.523085537,0.19992,0.104617107,2.2064,1.154597768,17.584,9.201616726,3.0296,1.585374092,23.6376,12.36943446,0.041384,0.021656034,0.02436,0.012747463,23.6376,12.36943446,0.385246258,0.478110431,0.389979703,141,141,89,226,226,275,0.71,0.82,0.7,2.1164,4.0839,1.6307
4188400,Blanchard River above Findlay OH,US,606.7548,41.033943,-83.579374,86.24,19.17216598,75.6,16.80676887,86.24,19.17216598,0.10724,0.023840713,0.10724,0.023840713,0.1498,0.033302301,1.2768,0.283847652,0.5292,0.117647382,3.458,0.768754058,27.2328,6.054171632,6.3224,1.405543856,36.512,8.117046893,0.199472,0.044344971,0.135464,0.03011524,36.512,8.117046893,0.458514076,0.453786845,0.462546264,89,141,89,226,226,113,0.62,0.57,0.63,2.169,3.6754,1.7243
4188433,Lye Creek above Findlay OH,US,48.3822,40.982554,-83.585763,11.564,2.589321627,11.564,2.589321627,11.284,2.526626188,0,0,0,0,0,0,0.11816,0.026457475,0.00084,0.000188086,0.24682,0.055266029,2.32064,0.519619798,0.57904,0.129654168,3.1178,0.698113712,0,0,0,0,3.1178,0.698113712,0.355400561,0.170722126,0.371910673,140,140,89,184,184,275,0.84,1.14,0.78,2.6163,5.2059,1.991
4188496,Eagle Creek above Findlay OH,US,134.7102,40.97922,-83.653265,38.64,19.32175363,38.08,19.04172821,38.64,19.32175363,0,0,0,0,0.06048,0.030242745,0.378,0.189017155,0.07364,0.036823342,0.8736,0.436839647,9.1896,4.595217058,1.83064,0.915403081,12.8086,6.404881302,0.0168,0.008400762,0,0,12.8086,6.404881302,0.389718754,0.228132695,0.402566113,89,140,89,226,226,277,0.89,1.12,0.85,2.5568,5.0044,1.974
